hhh_gender...1,hhh_age,monthly_spending...3,any_drops,hhh_literacy...5,age,gender,hhid,group,benef,group1,group_tvn,maths_results,maths_results_s...14,any_drops_n...15,female,est_num_kids,f4,school_spending
1,46,9.410186052,1,2,4218.416667,2,A495008,1,1,2,2,4,-1.334130819,0.143133648,FALSE,1,3,250
1,47,10.39596007,1,2,4430.458333,1,A496001,1,2,4,4,7,1.95455298,0.143133648,FALSE,3,2,450
1,47,10.39596007,1,2,5597.416667,2,A496001,1,2,4,4,7,1.95455298,0.143133648,FALSE,3,2,450
1,49,11.59503198,1,2,4748.458333,1,A496004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,5,2,10
1,49,11.59503198,1,2,2824.416667,2,A496004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,5,2,10
1,49,11.59503198,1,2,4383.458333,1,A496004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,5,2,10
1,49,11.59503198,1,2,3408.458333,2,A496004,1,2,4,4,4,-1.334130819,0.143133648,FALSE,5,2,10
1,33,11.19931001,1,1,3025.416667,2,A496005,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,2,1180
1,33,11.19931001,1,1,4383.458333,2,A496005,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,2,1180
1,33,11.19931001,1,1,4018.458333,2,A496005,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,2,1180
1,33,11.19931001,1,1,3527.416667,1,A496005,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,2,1180
1,80,11.96260338,1,2,5114.458333,2,A496006,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,3,0
1,80,11.96260338,0,2,2769.416667,2,A496006,1,2,4,4,6,0.858325047,-6.985372839,FALSE,2,3,0
1,80,11.96260338,0,2,4383.458333,2,A496006,1,2,4,4,6,0.858325047,-6.985372839,FALSE,2,3,0
1,48,10.17169187,1,2,4518.416667,1,A496007,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,3,436
1,48,10.17169187,1,2,3219.458333,2,A496007,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,3,436
2,34,9.910072964,1,2,4343.458333,2,A496008,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,4,1085
2,34,9.910072964,1,2,5153.458333,1,A496008,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,4,1085
1,35,9.414237027,1,2,2307.416667,2,A497001,2,1,1,1,6,0.858325047,0.143133648,FALSE,1,2,490
1,35,9.414237027,0,2,5100.458333,1,A497001,2,1,1,1,6,0.858325047,-6.985372839,FALSE,1,2,490
1,45,9.360187929,1,2,3597.458333,2,A497002,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1020
1,45,9.360187929,1,2,2863.458333,2,A497002,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1020
1,45,9.360187929,1,2,4461.416667,2,A497002,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1020
1,51,10.31066548,1,1,4418.458333,2,A497003,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1270
1,51,10.31066548,1,1,2907.458333,1,A497003,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1270
1,47,10.21983517,1,2,2928.458333,2,A497004,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1170
1,47,10.21983517,1,2,5681.416667,2,A497004,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1170
1,47,10.21983517,1,2,3675.458333,1,A497004,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1170
1,44,10.29187916,1,2,2364.416667,1,A497005,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,1,970
1,44,10.29187916,1,2,4554.416667,2,A497005,2,1,1,1,6,0.858325047,0.143133648,FALSE,2,1,970
1,38,11.91220481,1,2,2269.416667,2,A497007,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,1,1460
1,38,11.91220481,1,2,4976.416667,1,A497007,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,1,1460
1,39,10.09761415,1,1,4378.458333,1,A497008,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1950
1,39,10.09761415,1,1,3662.458333,2,A497008,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1950
1,39,10.09761415,1,1,2362.416667,2,A497008,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,2,1950
1,36,10.96074943,1,1,3818.416667,1,A498002,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,3,2060
1,36,10.96074943,0,1,5279.416667,1,A498002,1,2,4,4,6,0.858325047,-6.985372839,FALSE,4,3,2060
1,36,10.96074943,1,1,4556.416667,1,A498002,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,3,2060
1,36,10.96074943,1,1,3215.458333,1,A498002,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,3,2060
1,35,10.49124644,1,1,4287.416667,2,A498003,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,3,1510
1,35,10.49124644,1,1,3423.416667,1,A498003,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,3,1510
1,35,10.49124644,1,1,5271.416667,2,A498003,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,3,1510
1,50,10.00488308,1,2,5448.458333,2,A498004,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,3,830
1,50,10.00488308,1,2,4719.458333,2,A498004,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,3,830
1,61,10.61088275,1,2,4553.416667,2,A498005,1,2,4,4,4,-1.334130819,0.143133648,FALSE,2,3,1360
1,61,10.61088275,1,2,5500.458333,2,A498005,1,2,4,4,4,-1.334130819,0.143133648,FALSE,2,3,1360
1,46,9.417877053,1,2,3978.458333,2,A499001,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,2,500
1,46,9.417877053,1,2,4672.458333,1,A499001,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,2,500
1,46,9.417877053,1,2,3265.458333,1,A499001,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,2,500
2,32,10.38688325,1,2,2710.416667,2,A499002,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1900
2,32,10.38688325,1,2,5313.416667,2,A499002,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1900
2,32,10.38688325,1,2,3529.416667,1,A499002,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1900
2,32,10.38688325,1,2,4885.416667,2,A499002,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1900
2,32,10.38688325,1,2,4366.458333,2,A499002,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1900
2,32,10.38688325,1,2,3632.458333,1,A499002,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,3,1900
1,69,9.855721863,1,2,3172.416667,1,A499003,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,600
1,69,9.855721863,1,2,5056.458333,1,A499003,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,600
1,69,9.855721863,1,2,4187.416667,2,A499003,2,1,1,1,5,-0.237902886,0.143133648,FALSE,4,3,600
1,50,10.54973029,0,2,5710.416667,2,A499006,2,1,1,1,4,-1.334130819,-6.985372839,FALSE,2,2,900
1,50,10.54973029,1,2,4819.416667,2,A499006,2,1,1,1,4,-1.334130819,0.143133648,FALSE,2,2,900
1,51,9.373187819,1,2,4188.416667,2,A499008,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,2,410
1,51,9.373187819,1,2,2519.458333,2,A499008,2,1,1,1,4,-1.334130819,0.143133648,FALSE,3,2,410
1,36,10.61986286,1,2,3216.458333,1,A500002,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,4,900
1,36,10.61986286,1,2,4229.416667,2,A500002,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,4,900
1,42,10.71352848,1,2,5114.458333,1,A500004,1,2,3,3,5,-0.237902886,0.143133648,FALSE,3,4,1040
1,42,10.71352848,1,2,4018.458333,1,A500004,1,2,3,3,5,-0.237902886,0.143133648,FALSE,3,4,1040
2,38,9.782223465,1,2,5064.458333,2,A500006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,2,850
2,38,9.782223465,1,2,4018.458333,2,A500006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,2,850
1,37,9.624047611,1,2,5479.458333,1,A500007,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,500
1,37,9.624047611,1,2,4018.458333,2,A500007,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,500
1,37,9.624047611,1,2,2448.416667,1,A500007,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,500
1,36,9.478621165,1,2,5613.416667,1,A500008,1,2,3,3,6,0.858325047,0.143133648,FALSE,1,4,425
1,36,9.478621165,1,2,2129.458333,1,A500008,1,2,3,3,6,0.858325047,0.143133648,FALSE,1,4,425
1,33,10.54740697,1,2,3516.416667,1,A501001,2,2,1,1,7,1.95455298,0.143133648,FALSE,2,2,730
1,33,10.54740697,1,2,4229.416667,2,A501001,2,2,1,1,7,1.95455298,0.143133648,FALSE,2,2,730
1,33,10.61452026,1,2,2477.458333,1,A501002,2,2,1,1,6,0.858325047,0.143133648,FALSE,1,1,273
1,33,10.61452026,1,2,3341.458333,1,A501002,2,2,1,1,6,0.858325047,0.143133648,FALSE,1,1,273
1,38,10.03444689,1,2,3492.416667,2,A501003,2,2,1,1,6,0.858325047,0.143133648,FALSE,1,1,373
1,45,10.36348594,1,2,4381.458333,1,A501004,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,2,635
1,45,10.36348594,1,2,4381.458333,1,A501004,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,2,635
1,45,10.36348594,1,2,3059.416667,2,A501004,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,2,635
1,50,10.39302679,1,1,4727.458333,2,A501006,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,1,720
1,38,10.72511275,1,1,3239.458333,2,A501008,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,1,1497
1,38,10.72511275,1,1,4158.416667,1,A501008,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,1,1497
1,46,10.44759597,1,1,4097.416667,1,A502003,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,550
1,46,10.44759597,1,1,4711.458333,2,A502003,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,550
1,46,10.44759597,1,1,3120.416667,1,A502003,1,1,2,2,4,-1.334130819,0.143133648,FALSE,3,3,550
1,48,10.70696147,1,1,3476.416667,1,A502004,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,3,1000
1,46,8.933513454,1,1,4831.416667,1,A503001,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,4,0
1,46,8.933513454,1,1,3826.416667,2,A503001,2,1,1,1,6,0.858325047,0.143133648,FALSE,3,4,0
1,40,10.25737863,1,2,3920.416667,1,A503002,2,1,1,1,5,-0.237902886,0.143133648,FALSE,2,2,350
1,39,9.820804457,1,1,3886.416667,2,A503004,2,1,1,1,5,-0.237902886,0.143133648,FALSE,3,2,475
1,48,9.547628602,1,2,4255.416667,2,A503006,2,1,1,1,4,-1.334130819,0.143133648,FALSE,1,2,255
1,48,9.547628602,1,2,5249.416667,1,A503006,2,1,1,1,4,-1.334130819,0.143133648,FALSE,1,2,255
1,61,10.51231713,1,2,2359.416667,2,A503008,2,1,1,1,5,-0.237902886,0.143133648,FALSE,3,4,1330
1,61,10.51231713,1,2,4692.458333,2,A503008,2,1,1,1,5,-0.237902886,0.143133648,FALSE,3,4,1330
1,60,9.996001619,1,2,4896.416667,2,A505004,1,1,4,4,5,-0.237902886,0.143133648,FALSE,1,3,505
1,32,10.91158884,1,2,3670.458333,1,A505005,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,350
1,32,10.91158884,1,2,5114.458333,1,A505005,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,350
1,60,10.73055667,1,1,4801.458333,1,A505006,1,1,4,4,6,0.858325047,0.143133648,FALSE,4,3,1050
1,60,10.73055667,1,1,3723.416667,1,A505006,1,1,4,4,6,0.858325047,0.143133648,FALSE,4,3,1050
1,57,10.17724274,1,2,4300.458333,1,A505008,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,3,0
1,48,10.98137465,1,1,4228.416667,1,A506001,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,3,2058
1,48,10.98137465,1,1,3140.416667,2,A506001,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,3,2058
1,42,11.02302229,1,2,4844.416667,2,A506002,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,3,973
1,42,11.02302229,1,2,3296.458333,2,A506002,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,3,973
1,40,10.48146836,1,1,2328.416667,2,A506005,1,2,2,2,6,0.858325047,0.143133648,FALSE,1,3,550
1,40,10.48146836,1,1,5437.458333,1,A506005,1,2,2,2,6,0.858325047,0.143133648,FALSE,1,3,550
1,33,10.79860426,1,2,4420.458333,2,A506006,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,3,800
1,33,10.79860426,1,2,2571.458333,2,A506006,1,2,2,2,4,-1.334130819,0.143133648,FALSE,2,3,800
1,57,9.610065227,1,2,3385.458333,1,A506007,1,2,2,2,5,-0.237902886,0.143133648,FALSE,1,3,50
1,57,9.610065227,1,2,2543.458333,1,A506007,1,2,2,2,5,-0.237902886,0.143133648,FALSE,1,3,50
1,38,9.814812455,1,2,4748.458333,1,A507001,2,2,1,1,7,1.95455298,0.143133648,FALSE,3,4,100
1,38,9.814812455,1,2,3999.458333,1,A507001,2,2,1,1,7,1.95455298,0.143133648,FALSE,3,4,100
1,38,10.44273402,1,2,2534.458333,2,A507002,2,2,1,1,4,-1.334130819,0.143133648,FALSE,4,4,310
1,38,10.44273402,1,2,3653.458333,1,A507002,2,2,1,1,4,-1.334130819,0.143133648,FALSE,4,4,310
1,38,10.44273402,1,2,5114.458333,1,A507002,2,2,1,1,4,-1.334130819,0.143133648,FALSE,4,4,310
1,38,10.44273402,1,2,4383.458333,1,A507002,2,2,1,1,4,-1.334130819,0.143133648,FALSE,4,4,310
1,48,10.83185365,1,2,4844.416667,2,A507004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,190
1,48,10.83185365,1,2,3787.416667,1,A507004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,190
1,40,10.43251789,1,2,2558.458333,1,A507005,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,930
1,40,10.43251789,1,2,3408.458333,1,A507005,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,930
1,40,10.43251789,1,2,4748.458333,1,A507005,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,930
1,68,9.784221275,1,2,5844.458333,2,A507006,2,2,1,1,5,-0.237902886,0.143133648,FALSE,3,4,365
1,68,9.784221275,1,2,4383.458333,1,A507006,2,2,1,1,5,-0.237902886,0.143133648,FALSE,3,4,365
1,39,13.30310154,1,2,3182.416667,2,A507007,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,420
1,39,13.30310154,1,2,3771.416667,2,A507007,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,420
1,34,10.6132741,1,2,4218.416667,2,A507008,2,2,1,1,4,-1.334130819,0.143133648,FALSE,2,4,290
1,34,10.6132741,1,2,3223.458333,2,A507008,2,2,1,1,4,-1.334130819,0.143133648,FALSE,2,4,290
1,57,10.28957566,1,2,2422.416667,2,A508002,1,2,4,4,7,1.95455298,0.143133648,FALSE,1,4,285
1,57,10.28957566,1,2,3229.458333,1,A508002,1,2,4,4,7,1.95455298,0.143133648,FALSE,1,4,285
1,32,11.88347373,1,1,3708.458333,2,A508004,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,540
1,32,11.88347373,1,1,4125.416667,2,A508004,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,540
1,32,11.88347373,1,1,2637.416667,1,A508004,1,2,4,4,5,-0.237902886,0.143133648,FALSE,3,2,540
2,40,10.03951583,1,2,3721.416667,1,A508006,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,4,430
2,40,10.03951583,1,2,4662.458333,1,A508006,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,4,430
1,41,8.999830958,1,1,4660.458333,2,A508008,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,2,55
1,41,8.999830958,1,1,2698.416667,1,A508008,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,2,55
1,41,8.999830958,1,1,3289.458333,1,A508008,1,2,4,4,6,0.858325047,0.143133648,FALSE,4,2,55
1,47,10.45545786,1,2,4031.458333,2,A509004,1,1,4,4,6,0.858325047,0.143133648,FALSE,2,2,500
1,64,9.342858752,1,2,4624.416667,1,A509005,1,1,4,4,4,-1.334130819,0.143133648,FALSE,1,3,535
1,43,10.43340126,1,2,4351.458333,1,A509006,1,1,4,4,5,-0.237902886,0.143133648,FALSE,4,2,920
1,43,10.43340126,1,2,3222.458333,2,A509006,1,1,4,4,5,-0.237902886,0.143133648,FALSE,4,2,920
1,54,10.49110357,1,1,2792.416667,2,A509007,1,1,4,4,5,-0.237902886,0.143133648,FALSE,2,4,530
1,36,10.92052819,1,2,4276.416667,1,A510002,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,3,1090
1,36,10.92052819,1,2,3528.416667,2,A510002,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,3,1090
1,36,10.92052819,1,2,4821.416667,1,A510002,1,1,2,2,5,-0.237902886,0.143133648,FALSE,4,3,1090
1,41,9.101561321,1,2,2861.458333,1,A510006,1,1,2,2,4,-1.334130819,0.143133648,FALSE,5,2,813
1,41,9.101561321,1,2,4913.416667,2,A510006,1,1,2,2,4,-1.334130819,0.143133648,FALSE,5,2,813
1,41,9.101561321,1,2,4274.416667,2,A510006,1,1,2,2,4,-1.334130819,0.143133648,FALSE,5,2,813
1,53,9.159948926,1,2,4317.458333,1,A510007,1,1,2,2,5,-0.237902886,0.143133648,FALSE,2,3,220
1,53,9.159948926,0,2,5511.458333,1,A510007,1,1,2,2,5,-0.237902886,-6.985372839,FALSE,2,3,220
1,43,9.734603873,1,2,3183.416667,2,A511001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,1,790
1,43,9.734603873,1,2,2268.416667,2,A511001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,1,790
1,43,9.734603873,1,2,3885.416667,1,A511001,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,1,790
1,40,9.937578372,1,2,4007.458333,1,A511002,1,2,3,3,4,-1.334130819,0.143133648,FALSE,2,1,270
1,47,9.659284513,1,2,3449.416667,2,A511003,1,2,3,3,6,0.858325047,0.143133648,FALSE,1,1,370
1,40,9.933455425,1,2,4232.416667,2,A511004,1,2,3,3,5,-0.237902886,0.143133648,FALSE,3,3,710
1,45,9.608358774,1,2,4012.458333,2,A511005,1,2,3,3,7,1.95455298,0.143133648,FALSE,2,2,750
1,38,9.960509052,1,2,4693.458333,2,A511006,1,2,3,3,6,0.858325047,0.143133648,FALSE,2,3,450
1,74,9.87129636,1,2,3559.416667,2,A512006,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,460
1,74,9.87129636,1,2,4670.458333,1,A512006,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,460
1,40,9.75969966,1,2,3642.458333,2,A512008,1,2,4,4,6,0.858325047,0.143133648,FALSE,1,3,200
1,56,9.484502894,1,1,5566.416667,2,A513001,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,4,900
1,56,9.484502894,1,1,3668.458333,1,A513001,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,4,900
1,56,9.484502894,1,1,4399.458333,1,A513001,1,1,3,3,6,0.858325047,0.143133648,FALSE,3,4,900
1,54,10.06597077,1,2,4383.458333,2,A513002,1,1,3,3,5,-0.237902886,0.143133648,FALSE,4,4,700
1,54,10.06597077,1,2,3865.416667,2,A513002,1,1,3,3,5,-0.237902886,0.143133648,FALSE,4,4,700
1,37,11.06852275,1,1,2155.458333,2,A513003,1,1,3,3,7,1.95455298,0.143133648,FALSE,4,2,1080
1,37,11.06852275,1,1,3229.458333,1,A513003,1,1,3,3,7,1.95455298,0.143133648,FALSE,4,2,1080
1,37,11.06852275,1,1,4628.416667,1,A513003,1,1,3,3,7,1.95455298,0.143133648,FALSE,4,2,1080
1,37,11.06852275,1,1,5328.416667,1,A513003,1,1,3,3,7,1.95455298,0.143133648,FALSE,4,2,1080
1,44,10.77046798,1,2,3378.458333,1,A513004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,770
1,44,10.77046798,1,2,4235.416667,2,A513004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,770
1,43,9.846803816,1,2,3208.458333,1,A513005,1,1,3,3,6,0.858325047,0.143133648,FALSE,4,4,1050
1,43,9.846803816,1,2,4351.458333,2,A513005,1,1,3,3,6,0.858325047,0.143133648,FALSE,4,4,1050
1,43,9.846803816,1,2,3729.416667,1,A513005,1,1,3,3,6,0.858325047,0.143133648,FALSE,4,4,1050
1,64,9.647949933,1,2,5174.458333,2,A513006,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,4,700
1,64,9.647949933,1,2,3153.416667,2,A513006,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,4,700
1,40,9.769229365,1,2,2318.416667,1,A515001,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,1040
1,40,9.769229365,1,2,5054.458333,1,A515001,1,2,4,4,4,-1.334130819,0.143133648,FALSE,3,3,1040
1,33,10.74725367,1,1,3574.458333,2,A515002,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,4,700
1,33,10.74725367,1,1,2453.416667,1,A515002,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,4,700
1,33,10.74725367,1,1,4845.416667,1,A515002,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,4,700
1,38,10.57571019,1,1,3284.458333,1,A515003,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,2,1800
1,38,10.57571019,1,1,3650.458333,2,A515003,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,2,1800
1,38,10.57571019,1,1,4869.416667,2,A515003,1,2,4,4,6,0.858325047,0.143133648,FALSE,3,2,1800
2,40,9.449019758,1,2,4500.416667,1,A515004,1,2,4,4,6,0.858325047,0.143133648,FALSE,2,4,150
1,35,11.05039101,1,2,5078.458333,2,A515005,1,2,4,4,6,0.858325047,0.143133648,FALSE,1,4,290
1,38,10.62875613,1,1,4299.458333,2,A515007,1,2,4,4,7,1.95455298,0.143133648,FALSE,4,4,530
1,38,10.62875613,1,1,2952.458333,1,A515007,1,2,4,4,7,1.95455298,0.143133648,FALSE,4,4,530
1,29,10.98398436,1,2,2618.458333,2,A517003,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,520
1,33,10.12173916,1,1,5300.416667,2,A517004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,520
1,33,10.12173916,1,1,4712.458333,2,A517004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,520
1,33,10.12173916,1,1,5701.416667,1,A517004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,520
1,33,10.12173916,1,1,3653.458333,2,A517004,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,3,520
1,47,10.6537743,1,2,2473.458333,2,A517006,2,2,1,1,8,3.050780913,0.143133648,FALSE,2,3,0
1,38,10.89363929,1,2,2558.458333,1,A517007,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,996
1,38,10.89363929,1,2,3310.458333,2,A517007,2,2,1,1,6,0.858325047,0.143133648,FALSE,2,4,996
1,45,10.28529404,1,2,3577.458333,1,A517008,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,4,320
1,45,10.28529404,0,2,4993.416667,2,A517008,2,2,1,1,6,0.858325047,-6.985372839,FALSE,3,4,320
1,45,10.28529404,1,2,4289.416667,1,A517008,2,2,1,1,6,0.858325047,0.143133648,FALSE,3,4,320
1,74,10.06809359,1,1,69.45833333,1,A518001,1,1,3,3,6,0.858325047,0.143133648,FALSE,1,4,420
1,74,10.06809359,1,1,3898.416667,1,A518001,1,1,3,3,6,0.858325047,0.143133648,FALSE,1,4,420
1,74,10.06809359,1,1,3054.416667,1,A518001,1,1,3,3,6,0.858325047,0.143133648,FALSE,1,4,420
1,69,9.368942355,1,1,4037.458333,2,A518003,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,2,650
1,69,9.368942355,1,1,2858.458333,1,A518003,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,2,650
1,69,9.368942355,1,1,2236.458333,2,A518003,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,2,650
1,43,10.25341982,1,2,4379.458333,1,A518004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,700
1,43,10.25341982,1,2,4379.458333,2,A518004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,700
1,43,10.25341982,1,2,2402.416667,1,A518004,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,700
1,69,10.48861195,1,1,3984.458333,1,A518005,1,1,3,3,5,-0.237902886,0.143133648,FALSE,4,1,680
1,69,10.48861195,1,1,5217.416667,2,A518005,1,1,3,3,5,-0.237902886,0.143133648,FALSE,4,1,680
1,69,10.48861195,1,1,2695.416667,1,A518005,1,1,3,3,5,-0.237902886,0.143133648,FALSE,4,1,680
1,69,10.48861195,1,1,3468.416667,2,A518005,1,1,3,3,5,-0.237902886,0.143133648,FALSE,4,1,680
1,69,10.48861195,1,1,3914.416667,2,A518005,1,1,3,3,5,-0.237902886,0.143133648,FALSE,4,1,680
1,53,11.80157314,1,1,4545.416667,2,A518006,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,1210
1,53,11.80157314,1,1,2956.458333,2,A518006,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,1210
1,53,11.80157314,1,1,3822.416667,1,A518006,1,1,3,3,5,-0.237902886,0.143133648,FALSE,3,2,1210
1,42,10.38402038,1,1,2644.416667,1,A518007,1,1,3,3,4,-1.334130819,0.143133648,FALSE,3,3,760
1,42,10.38402038,1,1,4601.416667,1,A518007,1,1,3,3,4,-1.334130819,0.143133648,FALSE,3,3,760
1,42,10.38402038,1,1,3928.416667,1,A518007,1,1,3,3,4,-1.334130819,0.143133648,FALSE,3,3,760
1,68,9.077421037,1,2,3306.458333,2,A518008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,1,690
1,68,9.077421037,1,2,2157.458333,2,A518008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,1,690
1,68,9.077421037,1,2,4569.416667,2,A518008,1,1,3,3,5,-0.237902886,0.143133648,FALSE,2,1,690
1,45,9.414807747,1,2,3960.458333,1,A520002,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,350
1,45,9.414807747,1,2,3184.416667,1,A520002,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,350
1,45,9.414807747,1,2,2811.416667,1,A520002,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,350
1,45,9.414807747,1,2,4053.458333,1,A520002,1,1,2,2,6,0.858325047,0.143133648,FALSE,3,4,350
1,44,9.814406503,1,1,3960.458333,2,A520003,1,1,2,2,4,-1.334130819,0.143133648,FALSE,1,3,210
1,42,9.907828119,1,1,4788.458333,2,A520004,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,4,450
1,42,9.907828119,1,1,2501.458333,2,A520004,1,1,2,2,4,-1.334130819,0.143133648,FALSE,2,4,450
